,date,county,state,fips,cases,deaths,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,cases_per_100k,deaths_per_100k,death_rate,new_cases,new_cases_per_100k,new_deaths,new_cases_per_100k_ra,new_deaths_ra,active_cases,infected_to_one
576028,2020-03-31,Surry,Virginia,51181.0,1,0.0,181,Virginia,Surry,6422,15.571473061351606,0.0,0.0,,,,,,,
576029,2020-04-01,Surry,Virginia,51181.0,1,0.0,181,Virginia,Surry,6422,15.571473061351606,0.0,0.0,0.0,0.0,0.0,,,,
576030,2020-04-02,Surry,Virginia,51181.0,1,0.0,181,Virginia,Surry,6422,15.571473061351606,0.0,0.0,0.0,0.0,0.0,,,,
576031,2020-04-03,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,2.0,31.142946122703208,0.0,,,,
576032,2020-04-04,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,,,,
576033,2020-04-05,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,,,,
576034,2020-04-06,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,,,,
576035,2020-04-07,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,4.448992303243315,0.0,,
576036,2020-04-08,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,4.448992303243315,0.0,2.0,802.7499999999999
576037,2020-04-09,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,4.448992303243315,0.0,2.0,802.7499999999999
576038,2020-04-10,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,802.7499999999999
576039,2020-04-11,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576040,2020-04-12,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576041,2020-04-13,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576042,2020-04-14,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576043,2020-04-15,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576044,2020-04-16,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576045,2020-04-17,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576046,2020-04-18,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576047,2020-04-19,Surry,Virginia,51181.0,3,0.0,181,Virginia,Surry,6422,46.71441918405481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf
576048,2020-04-20,Surry,Virginia,51181.0,4,0.0,181,Virginia,Surry,6422,62.28589224540642,0.0,0.0,1.0,15.571473061351611,0.0,2.2244961516216586,0.0,1.0,1605.4999999999998
576049,2020-04-21,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,15.571473061351606,2.2244961516216586,2.224496151621658,1.0,1605.4999999999998
576050,2020-04-22,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,2.2244961516216586,2.224496151621658,1.0,1605.4999999999998
576051,2020-04-23,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,2.2244961516216586,2.224496151621658,1.0,1605.4999999999998
576052,2020-04-24,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,2.2244961516216586,2.224496151621658,1.0,1605.4999999999998
576053,2020-04-25,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,2.2244961516216586,2.224496151621658,1.0,1605.4999999999998
576054,2020-04-26,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,2.2244961516216586,2.224496151621658,1.0,1605.4999999999998
576055,2020-04-27,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,0.0,2.224496151621658,1.0,1605.4999999999998
576056,2020-04-28,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,0.0,0.0,0.0,inf
576057,2020-04-29,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,0.0,0.0,0.0,inf
576058,2020-04-30,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,0.0,0.0,0.0,inf
576059,2020-05-01,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,0.0,0.0,0.0,inf
576060,2020-05-02,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,0.0,0.0,0.0,inf
576061,2020-05-03,Surry,Virginia,51181.0,4,1.0,181,Virginia,Surry,6422,62.28589224540642,15.571473061351606,0.25,0.0,0.0,0.0,0.0,0.0,0.0,inf
