,date,county,state,fips,cases,deaths,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,cases_per_100k,deaths_per_100k,death_rate,new_cases,new_deaths,new_cases_ra,new_deaths_ra
156148,2020-05-06,Gaston,North Carolina,37071.0,155,4.0,71,North Carolina,Gaston,224529,69.033398803718,1.7815070659024004,0.025806451612903226,3.563014131804792,0.4453767664756003,1.145254542365829,0.0636252523536572
156149,2020-05-07,Gaston,North Carolina,37071.0,157,4.0,71,North Carolina,Gaston,224529,69.92415233666921,1.7815070659024004,0.025477707006369428,0.8907535329512086,0.0,1.14525454236583,0.0636252523536572
156150,2020-05-08,Gaston,North Carolina,37071.0,161,4.0,71,North Carolina,Gaston,224529,71.70565940257161,1.7815070659024004,0.024844720496894408,1.781507065902403,0.0,1.2088797947194878,0.0636252523536572
156151,2020-05-09,Gaston,North Carolina,37071.0,168,5.0,71,North Carolina,Gaston,224529,74.8232967679008,2.2268838323780002,0.02976190476190476,3.1176373653291876,0.4453767664755999,1.4633808041341148,0.1272505047073143
156152,2020-05-10,Gaston,North Carolina,37071.0,172,5.0,71,North Carolina,Gaston,224529,76.6048038338032,2.2268838323780002,0.029069767441860465,1.781507065902403,0.0,1.7178818135487437,0.1272505047073143
156153,2020-05-11,Gaston,North Carolina,37071.0,175,5.0,71,North Carolina,Gaston,224529,77.94093413323002,2.2268838323780002,0.02857142857142857,1.336130299426813,0.0,1.908757570609717,0.1272505047073143
156154,2020-05-12,Gaston,North Carolina,37071.0,176,5.0,71,North Carolina,Gaston,224529,78.3863108997056,2.2268838323780002,0.028409090909090908,0.4453767664755901,0.0,1.8451323182560573,0.1272505047073143
156155,2020-05-13,Gaston,North Carolina,37071.0,181,5.0,71,North Carolina,Gaston,224529,80.61319473208361,2.2268838323780002,0.027624309392265192,2.2268838323780074,0.0,1.6542565611950881,0.06362525235365712
156156,2020-05-14,Gaston,North Carolina,37071.0,189,5.0,71,North Carolina,Gaston,224529,84.1762088638884,2.2268838323780002,0.026455026455026454,3.563014131804792,0.0,2.0360080753170284,0.06362525235365712
156157,2020-05-15,Gaston,North Carolina,37071.0,195,6.0,71,North Carolina,Gaston,224529,86.848469462742,2.6722605988536,0.03076923076923077,2.6722605988535975,0.4453767664755999,2.163258580024342,0.12725050470731425
156158,2020-05-16,Gaston,North Carolina,37071.0,201,6.0,71,North Carolina,Gaston,224529,89.5207300615956,2.6722605988536,0.029850746268656716,2.6722605988535975,0.0,2.0996333276706864,0.06362525235365712
156159,2020-05-17,Gaston,North Carolina,37071.0,203,6.0,71,North Carolina,Gaston,224529,90.41148359454681,2.6722605988536,0.029556650246305417,0.8907535329512086,0.0,1.9723828229633729,0.06362525235365712
156160,2020-05-18,Gaston,North Carolina,37071.0,203,6.0,71,North Carolina,Gaston,224529,90.41148359454681,2.6722605988536,0.029556650246305417,0.0,0.0,1.7815070659023995,0.06362525235365712
156161,2020-05-19,Gaston,North Carolina,37071.0,208,6.0,71,North Carolina,Gaston,224529,92.63836742692482,2.6722605988536,0.028846153846153848,2.2268838323780074,0.0,2.0360080753170307,0.06362525235365712
156162,2020-05-20,Gaston,North Carolina,37071.0,210,6.0,71,North Carolina,Gaston,224529,93.52912095987601,2.6722605988536,0.02857142857142857,0.8907535329511944,0.0,1.8451323182560573,0.06362525235365712
156163,2020-05-21,Gaston,North Carolina,37071.0,211,6.0,71,North Carolina,Gaston,224529,93.9744977263516,2.6722605988536,0.02843601895734597,0.4453767664755901,0.0,1.399755551780457,0.06362525235365712
156164,2020-05-22,Gaston,North Carolina,37071.0,220,6.0,71,North Carolina,Gaston,224529,97.98288862463201,2.6722605988536,0.02727272727272727,4.00839089828041,0.0,1.5906313088414303,0.0
156165,2020-05-23,Gaston,North Carolina,37071.0,231,6.0,71,North Carolina,Gaston,224529,102.8820330558636,2.6722605988536,0.025974025974025976,4.899144431231591,0.0,1.908757570609715,0.0
156166,2020-05-24,Gaston,North Carolina,37071.0,235,6.0,71,North Carolina,Gaston,224529,104.663540121766,2.6722605988536,0.02553191489361702,1.781507065902403,0.0,2.0360080753170284,0.0
