,date,county,state,fips,cases,deaths,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,cases_per_100k,deaths_per_100k,death_rate,new_cases,new_cases_per_100k,new_deaths,new_cases_per_100k_ra,new_deaths_ra,active_cases,infected_to_one
57873,2020-06-24,Thurston,Washington,53067.0,226,7.0,67,Washington,Thurston,290536,77.78726216372498,2.4093399785224547,0.030973451327433628,5.0,1.7209571275160442,0.0,1.2292550910828843,0.09834040728663077,28.0,2594.071428571429
57874,2020-06-25,Thurston,Washington,53067.0,229,7.0,67,Washington,Thurston,290536,78.8198364402346,2.4093399785224547,0.03056768558951965,3.0,1.0325742765096209,0.0,1.1800848874395684,0.09834040728663077,28.0,2594.071428571429
57875,2020-06-26,Thurston,Washington,53067.0,232,7.0,67,Washington,Thurston,290536,79.85241071674422,2.4093399785224547,0.03017241379310345,3.0,1.0325742765096209,0.0,1.0817444801529386,0.04917020364331532,27.0,2690.148148148148
57876,2020-06-27,Thurston,Washington,53067.0,238,7.0,67,Washington,Thurston,290536,81.91755926976347,2.4093399785224547,0.029411764705882353,6.0,2.065148553019256,0.0,1.1800848874395704,0.09834040728663077,28.0,2594.071428571429
57877,2020-06-28,Thurston,Washington,53067.0,244,7.0,67,Washington,Thurston,290536,83.98270782278273,2.4093399785224547,0.028688524590163935,6.0,2.065148553019256,0.0,1.2292550910828866,0.09834040728663077,30.0,2421.133333333333
57878,2020-06-29,Thurston,Washington,53067.0,251,7.0,67,Washington,Thurston,290536,86.39204780130518,2.4093399785224547,0.027888446215139442,7.0,2.4093399785224534,0.0,1.573446516586094,0.0,32.0,2269.8125
57879,2020-06-30,Thurston,Washington,53067.0,263,7.0,67,Washington,Thurston,290536,90.52234490734367,2.4093399785224547,0.026615969581749048,12.0,4.130297106038483,0.0,2.0651485530192475,0.0,44.0,1650.7727272727273
57880,2020-07-01,Thurston,Washington,53067.0,273,7.0,67,Washington,Thurston,290536,93.96425916237574,2.4093399785224547,0.02564102564102564,10.0,3.4419142550320743,0.0,2.3109995712358233,0.0,52.0,1396.8076923076924
57881,2020-07-02,Thurston,Washington,53067.0,282,7.0,67,Washington,Thurston,290536,97.06198199190462,2.4093399785224547,0.024822695035460994,9.0,3.097722829528877,0.0,2.606020793095717,0.0,56.0,1297.0357142857144
57882,2020-07-03,Thurston,Washington,53067.0,288,7.0,67,Washington,Thurston,290536,99.12713054492386,2.4093399785224547,0.024305555555555556,6.0,2.0651485530192417,0.0,2.753531404025663,0.0,59.0,1231.084745762712
57883,2020-07-04,Thurston,Washington,53067.0,292,7.0,67,Washington,Thurston,290536,100.5038962469367,2.4093399785224547,0.023972602739726026,4.0,1.3767657020128468,0.0,2.6551909967390332,0.0,60.0,1210.5666666666666
57884,2020-07-05,Thurston,Washington,53067.0,298,7.0,67,Washington,Thurston,290536,102.56904479995595,2.4093399785224547,0.02348993288590604,6.0,2.0651485530192417,0.0,2.655190996739031,0.0,60.0,1210.5666666666666
57885,2020-07-06,Thurston,Washington,53067.0,303,8.0,67,Washington,Thurston,290536,104.29000192747199,2.753531404025663,0.026402640264026403,5.0,1.7209571275160442,0.34419142550320814,2.5568505894524014,0.049170203643315445,59.0,1231.084745762712
57886,2020-07-07,Thurston,Washington,53067.0,312,8.0,67,Washington,Thurston,290536,107.38772475700085,2.753531404025663,0.02564102564102564,9.0,3.0977228295288626,0.0,2.4093399785224556,0.049170203643315445,61.0,1190.7213114754097
57887,2020-07-08,Thurston,Washington,53067.0,317,8.0,67,Washington,Thurston,290536,109.1086818845169,2.753531404025663,0.025236593059936908,5.0,1.7209571275160442,0.0,2.16348896030588,0.049170203643315445,54.0,1345.074074074074
57888,2020-07-09,Thurston,Washington,53067.0,321,8.0,67,Washington,Thurston,290536,110.48544758652972,2.753531404025663,0.024922118380062305,4.0,1.3767657020128183,0.0,1.9176379420893,0.049170203643315445,48.0,1513.2083333333333
57889,2020-07-10,Thurston,Washington,53067.0,346,8.0,67,Washington,Thurston,290536,119.09023322410992,2.753531404025663,0.023121387283236993,25.0,8.604785637580207,0.0,2.851871811312295,0.049170203643315445,64.0,1134.90625
57890,2020-07-11,Thurston,Washington,53067.0,355,8.0,67,Washington,Thurston,290536,122.18795605363879,2.753531404025663,0.022535211267605635,9.0,3.0977228295288626,0.0,3.097722829528869,0.049170203643315445,67.0,1084.089552238806
57891,2020-07-12,Thurston,Washington,53067.0,378,8.0,67,Washington,Thurston,290536,130.10435884021257,2.753531404025663,0.021164021164021163,23.0,7.916402786573784,0.0,3.9336162914652317,0.049170203643315445,86.0,844.5813953488373
57892,2020-07-13,Thurston,Washington,53067.0,397,8.0,67,Washington,Thurston,290536,136.64399592477352,2.753531404025663,0.020151133501259445,19.0,6.539637084560951,0.0,4.621999142471647,0.0,99.0,733.6767676767677
